"X","Y","DateTime"
"618.5","1523.9","291977357292"
"685.1","1505.5","291977365511"
"771.9","1444.3","291977373924"
"761.4","1448.8","291977382356"
"725.7","1472.8","291977398939"
"732.2","1468.4","291977407218"
"698.2","1390.5","291977415620"
"698.4","1382.7","291977423897"
"651.8","1419.4","291977432361"
"681.8","1348.7","291977448923"
"681.8","1348.7","291977457329"
"689.9","1375.0","291977474977"
"730.9","1385.4","291977482245"
"702.3","1328.1","291977498910"
"696.8","1355.6","291977507338"
"644.0","1341.3","291977532420"
"674.0","1301.2","291977607231"
"652.9","1333.7","291977648787"
"698.7","1342.6","291977657247"
"682.7","1319.2","291977682185"
"665.5","1302.6","291977748919"
"684.9","1333.3","291977757184"
"662.8","1321.8","291977782101"
"739.7","1396.5","291977798822"
"1179.5","808.1","291978415351"
"1163.5","763.1","291978423742"
"1173.4","762.9","291978432072"
"1138.0","677.3","291978440436"
"1136.0","670.7","291978448665"
"1148.9","688.7","291978456976"
"1124.9","657.6","291978465410"
"1128.5","647.5","291978473809"
"1130.3","645.9","291978482008"
"1140.8","644.6","291978490454"
"1143.5","649.2","291978498746"
"1141.8","657.2","291978507078"
"1135.8","657.3","291978515304"
"1138.2","668.2","291978523556"
"1150.1","643.7","291978531969"
"1132.4","661.4","291978540226"
"1137.3","658.4","291978548662"
"1146.0","661.0","291978556886"
"1148.3","659.8","291978565308"
"1146.9","658.4","291978573553"
"1070.8","764.3","291978582009"
"1071.2","754.8","291978590218"
"1081.7","757.1","291978598605"
"1091.7","762.6","291978606880"
"1106.6","764.5","291978615285"
"1112.8","767.8","291978623547"
"1110.7","748.0","291978631972"
"1128.3","731.3","291978640219"
"1128.1","731.7","291978648711"
"1111.5","753.2","291978656874"
"1105.1","753.5","291978665297"
"1099.4","750.3","291978673618"
"1099.3","751.5","291978681987"
"1101.5","749.9","291978690258"
"1103.5","751.4","291978698586"
"1110.4","761.5","291978706899"
"1114.8","763.3","291978715310"
"1116.7","762.4","291978723679"
"1120.7","769.0","291978731959"
"1127.2","760.9","291978740309"
"1123.3","757.8","291978748709"
"1118.1","748.8","291978757109"
"1105.1","744.8","291978765379"
"1102.1","773.1","291978773750"
"1104.9","774.7","291978782004"
"1117.9","760.7","291978790312"
"1112.1","780.5","291978798674"
"1113.3","784.7","291978806922"
"1113.1","784.6","291978815287"
"1085.9","777.2","291978823686"
"1100.5","721.7","291978831930"
"1097.6","742.7","291978840463"
"1110.4","740.1","291978848634"
"1117.3","767.7","291978857017"
"1114.0","765.5","291978865323"
"1112.9","760.9","291978873755"
"1122.0","740.3","291978881859"
"1145.4","740.6","291978890429"
"1174.4","728.1","291978906993"
"1181.0","724.3","291978915287"
"1223.9","721.9","291978923778"
"1239.3","686.0","291978931904"
"1239.7","695.6","291978940454"
"1239.7","695.6","291978948731"
"1217.6","721.1","291978957003"
"1219.4","706.5","291978965240"
"1224.2","708.3","291978973796"
"1228.4","757.1","291978981961"
"1228.2","757.1","291978990472"
"1223.6","759.0","291978998589"
"1220.9","765.4","291979007010"
"1220.9","765.4","291979015285"
"1208.2","770.8","291979023749"
"1212.5","686.7","291979031869"
"1212.6","712.4","291979040478"
"1219.5","698.0","291979048593"
"1231.9","724.8","291979056904"
"1236.4","720.6","291979065297"
"1232.0","734.5","291979073534"
"1240.9","735.4","291979081962"
"1233.0","763.2","291979090349"
"1234.6","766.6","291979098564"
"1209.4","766.6","291979106994"
"1219.1","752.1","291979115277"
"1211.9","737.6","291979123573"
"1212.0","718.5","291979131872"
"1210.8","714.9","291979140422"
"1215.2","713.0","291979148541"
"1219.9","730.6","291979156985"
"1209.6","737.6","291979165306"
"1219.9","716.9","291979173668"
"1186.0","738.1","291979181935"
"1185.8","738.2","291979190420"
"1214.3","728.6","291979198495"
"1208.8","759.7","291979207045"
"1212.7","736.7","291979215225"
"1211.0","719.2","291979223775"
"1215.8","720.5","291979231914"
"1212.0","732.3","291979240332"
"1220.3","740.5","291979248666"
"1224.3","731.2","291979256842"
"1226.7","730.1","291979265193"
"1207.1","738.6","291979273643"
"1212.9","754.3","291979282011"
"1212.9","754.3","291979290378"
"1215.8","697.2","291979298763"
"1208.1","672.4","291979307156"
"1217.6","683.6","291979315306"
"1240.4","712.2","291979323721"
"1223.1","726.7","291979331879"
"1232.6","719.8","291979340160"
"1206.9","689.8","291979348456"
"1239.3","707.9","291979356791"
"1223.7","709.6","291979365114"
"1236.9","711.6","291979373450"
"1210.5","665.5","291979381795"
"1214.6","660.3","291979390123"
"1214.5","660.3","291979398491"
"1214.6","714.4","291979406777"
"1225.5","714.4","291979415151"
"1219.1","712.7","291979423477"
"1227.7","723.3","291979431819"
"1215.0","724.0","291979440108"
"1221.0","719.0","291979448440"
"1194.4","671.6","291979456770"
"1205.4","710.0","291979465104"
"1192.5","682.6","291979473434"
"1227.5","713.8","291979481770"
"1206.0","690.6","291979490098"
"1213.4","690.9","291979498457"
"1217.8","704.0","291979506761"
"1228.8","719.0","291979515204"
"1222.5","718.9","291979523584"
"1236.7","717.9","291979531877"
"1233.6","710.6","291979540179"
"1230.4","721.1","291979548730"
"1211.2","706.4","291979556996"
"1204.6","701.9","291979565360"
"1216.2","714.9","291979573595"
"1221.9","724.9","291979581903"
"1212.3","715.2","291979590417"
"1208.7","695.7","291979598776"
"1216.9","697.1","291979607005"
"1224.7","682.4","291979615318"
"1243.7","743.7","291979623581"
"1230.2","671.8","291979631845"
"1231.6","679.3","291979640382"
"1231.6","679.3","291979648663"
"1209.6","714.5","291979656818"
"1211.5","710.8","291979665264"
"1201.1","710.2","291979673679"
"1252.9","671.7","291979682015"
"1247.4","659.8","291979690176"
"1247.4","659.8","291979698626"
"1232.7","723.7","291979706792"
"1230.6","732.7","291979715183"
"1241.4","741.9","291979723702"
"1210.4","729.7","291979731885"
"1214.1","741.5","291979740242"
"1195.1","710.5","291979748591"
"1200.7","711.0","291979756981"
"1182.2","710.8","291979765334"
"1187.4","690.7","291979773610"
"1186.0","706.3","291979781949"
"1180.0","702.8","291979790346"
"1179.3","764.1","291979798590"
"1181.6","765.2","291979806805"
"1181.5","765.4","291979815319"
"1180.5","751.3","291979823579"
"1217.2","645.4","291979831917"
"1229.6","645.4","291979840162"
"1234.3","647.2","291979848680"
"1213.5","705.4","291979856972"
"1219.5","710.6","291979865203"
"1230.2","729.7","291979873639"
"1233.3","724.6","291979881924"
"1234.2","732.4","291979890394"
"1225.6","704.6","291979898597"
"1223.1","695.2","291979906891"
"1199.9","692.9","291979915316"
"1199.5","708.9","291979923590"
"1189.2","716.5","291979931865"
"1195.2","711.7","291979940133"
"1197.7","697.3","291979948553"
"1192.8","675.9","291979957039"
"1208.1","636.2","291979965274"
"1225.1","651.8","291979973524"
"1199.4","732.2","291979981813"
"1205.2","725.2","291979990179"
"1198.8","710.7","291979998569"
"1231.7","717.3","291980006986"
"1244.2","725.3","291980015336"
"1239.1","685.5","291980023541"
"1241.6","690.9","291980031952"
"1229.1","708.1","291980040262"
"1228.3","720.1","291980048576"
"1226.1","721.5","291980056905"
"1220.0","739.2","291980065116"
"1210.7","691.3","291980073583"
"1212.4","692.9","291980081817"
"1211.7","692.0","291980090385"
"1220.8","698.4","291980098581"
"1212.0","718.5","291980106913"
"1216.7","709.3","291980115293"
"1208.9","707.8","291980123560"
"1203.5","714.3","291980131866"
"1192.9","723.1","291980140208"
"1192.8","731.4","291980148569"
"1193.9","729.8","291980156893"
"1197.2","735.9","291980165343"
"1218.1","736.0","291980173546"
"1214.4","738.8","291980181921"
"1198.9","705.3","291980190197"
"1195.9","692.5","291980198524"
"1201.0","678.9","291980206898"
"1199.6","694.5","291980215178"
"1214.4","708.2","291980223530"
"1211.5","714.3","291980231715"
"1218.5","706.1","291980240206"
"1231.5","715.3","291980248334"
"1219.6","758.2","291980256673"
"1219.6","758.3","291980265009"
"1218.0","763.7","291980273358"
"1236.4","726.9","291980281673"
"1239.8","731.8","291980290085"
"1234.9","723.9","291980298333"
"1224.8","750.7","291980306696"
"1224.6","750.7","291980315430"
"1207.6","709.6","291980323387"
"1215.6","658.4","291980331660"
"1195.8","675.6","291980340231"
"1215.8","661.4","291980348606"
"1182.1","692.7","291980356883"
"1185.4","687.6","291980365044"
"1187.6","701.4","291980373379"
"1217.8","723.4","291980381722"
"1222.5","702.6","291980390034"
"1227.7","688.8","291980398384"
"1194.1","770.5","291980406734"
"1194.6","747.0","291980415151"
"1176.6","785.7","291980423541"
"1194.9","728.5","291980431810"
"1187.3","709.0","291980440239"
"1170.5","693.0","291980448599"
"1147.6","703.8","291980456792"
"1130.6","736.0","291980465187"
"1144.8","711.4","291980473603"
"1144.7","711.2","291980481874"
"1144.7","711.2","291980490211"
"1129.1","665.2","291980498608"
"1135.4","669.4","291980506864"
"1130.2","679.0","291980515305"
"1107.7","659.9","291980523588"
"1092.8","633.6","291980531865"
"1102.3","611.0","291980540208"
"1140.4","638.5","291980548540"
"1209.9","725.0","291980798385"
"1169.9","696.6","291980806604"
"1198.5","667.0","291980815013"
"1185.7","659.6","291980823365"
"1195.3","612.8","291980831748"
"1171.9","613.0","291980840231"
"1167.9","622.9","291980848394"
"1190.5","603.5","291980856841"
"1179.2","610.1","291980865156"
"1200.0","585.6","291980873579"
"1170.5","628.2","291980881753"
"1155.4","645.7","291980890226"
"1170.1","668.2","291980898411"
"1159.6","646.7","291980906812"
"1168.6","636.1","291980915109"
"1156.4","615.8","291980923428"
"1163.2","629.2","291980931814"
"1151.4","645.6","291980940156"
"1152.6","648.9","291980948438"
"1156.8","656.4","291980956927"
"1166.9","644.0","291980965105"
"1165.9","686.0","291980973588"
"1167.8","650.9","291980981860"
"1165.8","668.0","291980990269"
"1171.7","654.5","291980998548"
"1179.1","653.5","291981006950"
"1141.3","641.8","291981015213"
"1163.5","653.0","291981023528"
"1164.4","660.2","291981031622"
"1150.2","653.0","291981040147"
"1151.4","656.2","291981048363"
"1158.0","643.1","291981073501"
"1143.3","637.4","291981081666"
"1147.1","640.6","291981090122"
"1154.7","654.2","291981098290"
"1189.9","633.6","291981106871"
"1163.4","652.4","291981115070"
"1162.3","651.7","291981123497"
"1074.0","684.9","291981165067"
"1024.2","700.3","291981173501"
"985.4","745.2","291981181744"
"978.7","764.0","291981190169"
"978.6","766.7","291981198485"
"1151.8","577.3","291982328263"
"1176.5","523.7","291982336253"
"1136.4","583.1","291982344493"
"1110.8","590.8","291982352975"
"1110.8","590.8","291982361243"
"1133.3","556.0","291982369581"
"1118.8","545.6","291982377988"
"1118.5","547.2","291982386330"
"1158.8","591.6","291982394566"
"1154.2","612.2","291982402932"
"1158.9","591.3","291982411322"
"1147.7","605.4","291982419583"
"1147.9","575.0","291982427971"
"1153.9","570.6","291982436283"
"1157.4","573.4","291982444508"
"1163.5","588.8","291982453007"
"1167.3","589.5","291982461200"
"1167.3","589.5","291982469644"
"1148.8","588.8","291982477973"
"1149.6","586.3","291982486298"
"1157.0","574.7","291982494508"
"1168.1","589.2","291982502907"
"1151.1","577.9","291982511160"
"1076.0","550.3","291982519599"
"1082.3","549.4","291982527854"
"1073.4","554.9","291982536292"
"1090.0","520.4","291982544658"
"1091.9","516.2","291982553144"
"1092.6","521.2","291982561161"
"1097.0","524.7","291982569630"
"1098.5","517.3","291982577851"
"1119.7","516.7","291982586207"
"1115.5","518.5","291982594499"
"1116.4","530.3","291982602958"
"1122.2","541.5","291982611153"
"1124.3","545.3","291982619537"
"1126.2","537.8","291982627953"
"1124.4","535.4","291982636206"
"1121.2","524.6","291982644569"
"1101.5","506.3","291982652906"
"1097.6","513.2","291982661255"
"1109.2","509.1","291982669522"
"1122.4","517.2","291982677941"
"1130.2","499.9","291982686343"
"1120.9","504.0","291982694484"
"1116.2","513.9","291982702883"
"1109.0","519.7","291982711136"
"1106.3","527.6","291982719551"
"1107.0","515.9","291982727904"
"1109.7","521.5","291982736228"
"1110.1","519.7","291982744603"
"1105.0","532.2","291982752951"
"1095.4","529.9","291982761262"
"1097.8","533.4","291982769511"
"1102.7","530.0","291982777999"
"1083.3","537.7","291982786219"
"1107.8","547.6","291982794524"
"1102.2","525.5","291982802893"
"1103.6","555.4","291982811086"
"1097.0","513.4","291982819487"
"1099.7","531.7","291982827916"
"1097.1","535.1","291982836149"
"1113.2","551.7","291982844600"
"1095.6","743.5","291982852830"
"1098.4","732.2","291982861217"
"1097.8","736.4","291982869505"
"1106.5","740.9","291982877907"
"1101.9","743.8","291982886084"
"1105.9","753.7","291982894440"
"1088.4","712.0","291982902801"
"1085.7","743.5","291982911209"
"1095.0","734.1","291982919482"
"1079.5","741.5","291982927891"
"1094.4","723.0","291982936201"
"1082.0","753.0","291982944460"
"1102.4","724.1","291982952746"
"1111.5","733.8","291982961108"
"1107.9","723.3","291982969409"
"1077.1","730.1","291982977839"
"1077.2","730.1","291982986093"
"1074.2","729.2","291982994463"
"1084.6","727.7","291983002797"
"1088.6","728.4","291983011113"
"1086.8","727.8","291983019426"
"1093.7","743.9","291983027876"
"1108.9","727.7","291983036119"
"1115.0","799.7","291983044500"
"1107.5","750.1","291983052836"
"1090.6","765.9","291983061152"
"1074.5","743.4","291983069420"
"1088.4","732.9","291983077704"
"1091.0","718.8","291983086092"
"1091.2","726.2","291983094563"
"1078.2","765.5","291983102776"
"1078.0","744.1","291983111249"
"1077.2","733.9","291983119373"
"1063.1","716.3","291983127949"
"1056.0","723.8","291983136147"
"1135.3","714.9","291983144578"
"1208.1","737.5","291983152794"
"1198.3","738.9","291983161181"
"1227.1","776.7","291983169536"
"1214.5","765.7","291983177997"
"1223.5","757.5","291983186134"
"1218.5","748.4","291983194519"
"1216.5","746.1","291983202772"
"1200.6","746.1","291983211127"
"1208.4","738.9","291983219402"
"1215.9","764.5","291983227895"
"1213.7","758.0","291983236038"
"1206.8","772.4","291983244530"
"1211.9","776.3","291983252814"
"1217.1","751.5","291983261182"
"1213.0","742.2","291983269466"
"1205.9","734.5","291983277828"
"1213.8","741.2","291983286120"
"1219.4","742.4","291983294385"
"1195.0","716.7","291983302791"
"1190.2","708.8","291983311209"
"1196.5","703.8","291983319466"
"1216.0","759.3","291983327761"
"1206.6","748.0","291983336096"
"1189.0","743.4","291983344529"
"1189.8","754.0","291983352721"
"1195.1","753.7","291983361047"
"1206.1","785.8","291983369375"
"1211.6","774.4","291983377860"
"1214.0","756.0","291983386085"
"1201.2","712.5","291983394597"
"1189.4","709.8","291983402713"
"1187.4","708.5","291983411146"
"1200.2","742.2","291983419373"
"1191.1","707.4","291983427758"
"1186.0","730.0","291983436109"
"1150.5","673.4","291983444573"
"1152.8","652.8","291983452733"
"1181.2","654.9","291983461122"
"1181.2","654.9","291983469319"
"1162.3","696.6","291983477729"
"1171.5","687.3","291983485944"
"1165.6","691.4","291983494506"
"1121.8","701.5","291983502654"
"1134.4","694.0","291983511001"
"1145.9","686.5","291983519321"
"1159.9","689.0","291983527779"
"1167.2","693.4","291983536064"
"1167.1","693.5","291983544425"
"1161.4","688.6","291983552782"
"1152.3","659.5","291983560964"
"1156.6","685.0","291983569303"
"1136.8","690.8","291983577691"
"1133.6","683.7","291983585996"
"1138.1","694.2","291983594313"
"1174.7","696.6","291983602694"
"1178.5","694.0","291983611029"
"1187.9","683.6","291983619279"
"1198.0","675.2","291983627644"
"1242.9","679.2","291983636018"
"1242.6","679.2","291983644490"
"1261.1","744.1","291983652627"
"1256.8","761.0","291983661094"
"1272.1","766.2","291983669272"
"1256.2","718.9","291983677809"
"1256.8","727.9","291983686030"
"1237.1","729.4","291983694474"
"1224.0","738.9","291983702653"
"1220.5","731.2","291983711146"
"1216.3","711.2","291983719320"
"1229.1","741.5","291983727857"
"1227.6","729.7","291983736037"
"1222.5","740.3","291983744452"
"1218.9","687.5","291983752733"
"1205.6","725.6","291983760997"
"1211.6","702.6","291983769373"
"1227.7","705.9","291983777722"
"1232.7","692.1","291983786057"
"1256.0","688.5","291983794367"
"1214.6","755.3","291983802594"
"1224.6","742.2","291983811076"
"1227.7","761.8","291983819236"
"1222.4","722.4","291983827624"
"1219.5","710.1","291983835947"
"1210.8","674.5","291983844503"
"1217.9","709.2","291983852597"
"1217.4","719.8","291983861023"
"1222.1","741.5","291983869284"
"1221.1","717.3","291983877761"
"1229.5","669.8","291983885987"
"1229.5","669.8","291983894431"
"1220.9","705.8","291983902685"
"1214.9","729.3","291983911084"
"1215.0","723.5","291983919243"
"1245.8","701.8","291983927775"
"1245.4","723.5","291983935953"
"1240.9","724.0","291983944498"
"1254.2","723.5","291983952559"
"1242.9","726.3","291983960927"
"1238.9","737.9","291983969323"
"1227.4","729.9","291983977761"
"1219.0","734.0","291983985941"
"1236.0","738.4","291983994366"
"1232.7","735.2","291984002589"
"1235.6","760.9","291984011132"
"1214.2","742.3","291984019236"
"1212.9","760.8","291984027838"
"1227.9","723.8","291984035986"
"1226.8","717.1","291984044374"
"1229.0","718.3","291984052525"
"1228.2","724.6","291984061072"
"1212.1","652.6","291984069270"
"1212.4","652.6","291984077798"
"1222.3","712.9","291984085983"
"1222.0","744.0","291984094349"
"1215.8","738.3","291984102649"
"1219.8","755.7","291984111130"
"1235.8","756.0","291984119275"
"1206.7","744.8","291984127670"
"1205.9","744.9","291984136015"
"1204.1","749.9","291984144367"
"1231.6","705.5","291984152649"
"1225.1","700.4","291984161156"
"1206.8","672.7","291984169394"
"1239.5","695.9","291984177802"
"1232.9","696.5","291984186013"
"1233.5","698.7","291984194498"
"1212.1","691.2","291984202675"
"1228.7","695.4","291984211095"
"1256.7","739.6","291984219259"
"1249.9","653.3","291984227849"
"1242.4","642.0","291984236100"
"1243.8","641.8","291984244448"
"1261.3","723.3","291984252704"
"1246.1","716.8","291984261124"
"1216.0","660.4","291984269367"
"1201.7","621.7","291984277735"
"1223.3","680.3","291984285938"
"1243.8","722.7","291984294474"
"1251.1","775.6","291984302825"
"1251.1","775.6","291984311014"
"1239.6","738.1","291984319320"
"1227.2","728.4","291984327738"
"1237.5","729.3","291984336026"
"1237.6","717.3","291984344361"
"1253.7","720.1","291984352667"
"1247.9","702.3","291984361039"
"1259.4","741.1","291984369336"
"1249.7","724.0","291984377556"
"1249.7","724.0","291984386038"
"1239.7","725.1","291984394316"
"1242.9","694.4","291984402540"
"1243.9","722.6","291984411146"
"1235.0","724.5","291984419384"
"1226.7","705.0","291984427703"
"1226.1","701.6","291984435979"
"1227.1","715.8","291984444471"
"1205.6","726.5","291984452676"
"1182.5","718.5","291984461064"
"1167.4","697.7","291984469368"
"1169.9","702.8","291984477733"
"1171.8","694.6","291984485941"
"1171.2","758.6","291984494401"
"1194.6","706.6","291984502603"
"1187.4","718.2","291984511104"
"1179.8","697.8","291984519375"
"1180.5","696.2","291984527694"
"1182.3","714.7","291984535871"
"1167.4","729.6","291984544387"
"1127.3","740.2","291984552653"
"1126.8","740.2","291984560950"
"1151.7","739.0","291984569269"
"1219.0","729.2","291984577723"
"1219.5","715.0","291984585967"
"1214.6","693.5","291984594390"
"1188.0","683.5","291984602777"
"1193.6","687.4","291984611030"
"1184.2","771.8","291984619403"
"1177.5","711.4","291984627766"
"1167.2","699.5","291984636117"
"1145.2","573.7","291984652637"
"1155.2","568.6","291984660901"
"1144.1","612.3","291984669350"
"1140.8","707.3","291984677666"
"1152.1","661.8","291984686017"
"1142.2","712.1","291984694392"
"1152.4","702.0","291984702670"
"1151.9","701.9","291984711046"
"1154.7","720.6","291984719386"
"1139.0","721.6","291984727680"
"1161.1","692.7","291984736059"
"1163.3","696.4","291984744272"
"1183.4","711.0","291984752522"
"1167.9","748.3","291984761075"
"1180.2","684.7","291984769218"
"1161.6","663.0","291984777636"
"1164.8","658.8","291984786000"
"1159.8","678.3","291984794340"
"1171.3","691.6","291984802635"
"1162.2","732.7","291984810925"
"1145.3","692.7","291984829826"
"1163.9","728.3","291984844684"
"1173.5","708.5","291984860931"
"1154.3","729.8","291984885762"
"1118.2","688.5","291984894135"
"1145.3","696.3","291984902437"
"1156.5","678.5","291984913356"
"1167.9","683.9","291984919306"
"1134.1","706.9","291984927567"
"1153.6","700.7","291984936056"
"1167.4","692.5","291984944089"
"1196.4","702.0","291984952439"
"1187.9","701.7","291984960843"
"1168.8","686.5","291984969077"
"1169.0","686.4","291984977504"
"1186.7","677.0","291984985747"
"1152.9","735.2","291984994119"
"1162.4","682.8","291985002645"
"1145.4","714.4","291985011040"
"1153.8","701.6","291985019339"
"1183.9","738.8","291985027622"
"1186.5","712.0","291985035906"
"1156.1","688.2","291985044154"
"1143.8","674.9","291985052584"
"1170.1","699.5","291985061087"
"1170.1","699.5","291985069106"
"1157.9","692.1","291985077627"
"1149.4","690.0","291985085997"
"1161.2","701.0","291985094328"
"1179.7","724.2","291985102668"
"1181.6","734.7","291985111030"
"1178.5","757.7","291985119278"
"1178.1","733.6","291985127627"
"1177.1","774.4","291985136026"
"1181.9","773.4","291985144348"
"1181.8","762.2","291985152642"
"1181.8","762.2","291985161027"
"1185.6","732.4","291985169105"
"1172.2","713.5","291985177646"
"1170.4","700.5","291985186033"
"1169.8","716.1","291985194366"
"1184.4","724.1","291985202493"
"1157.6","703.4","291985210994"
"1147.9","732.3","291985219273"
"1105.5","579.0","291985227661"
"1065.0","547.2","291985235905"
"1066.1","559.4","291985244236"
"1074.4","568.1","291985252620"
"1103.6","556.8","291985261063"
"1093.2","522.6","291985269262"
"1092.1","501.4","291985277539"
"1093.0","494.1","291985285848"
"1108.4","524.0","291985294282"
"1099.5","522.8","291985302644"
"1093.0","524.7","291985311002"
"1090.3","524.8","291985319162"
"1092.1","528.4","291985327431"
"1076.0","551.6","291985335945"
"1066.2","528.8","291985344192"
"1065.2","525.9","291985352657"
"1084.8","507.1","291985360956"
"1089.1","510.9","291985369126"
